primerid	Pr(>Chisq)	coef	FDR	gene_name	signif	diff_exp	prop_exp_X	prop_exp_Y	prop_exp_raw_X	prop_exp_raw_Y
LOC104005549	8.454852819698593e-14	-0.1199596682460025	4.3634726779480826e-11	LOC104005549	LOC104005549	Y	-0.03270824715188706	0.2779385848753595	0.0	0.007246376811594203
MORF4L2	1.825426900512306e-13	0.663889779171829	9.211509790407432e-11	MORF4L2	MORF4L2	X	0.5321300693169623	-0.11702017823437563	0.04294478527607362	0.007246376811594203
amplicon-chrX-LOC112206844	2.6310213949099665e-13	0.5020503915178438	1.2988094312090328e-10	mc/ampl_LOC112206844	mc/ampl_LOC112206844	X	0.4207052955239154	-0.32654679295746547	0.3374233128834356	0.1510791366906475
DUSP21	2.8967507563537863e-13	0.1457399792595021	1.399562046282591e-10	DUSP21	DUSP21	X	0.7293496495185605	0.005756063815959155	0.012269938650306749	0.007246376811594203
amplicon-chrX-SPANXN5	3.9314329710522623e-13	0.0841275487022616	1.8598954147219738e-10	mc/ampl_SPANXN5		No-significant				
CYLC1	8.845774748392322e-13	0.1683313959231354	4.0993847548263845e-10	CYLC1	CYLC1	No-significant	0.45801681323545396	0.04008273776626124	0.018404907975460124	0.014492753623188406
PPEF1	2.111004397940037e-12	0.2136001879809347	9.587337573684472e-10	PPEF1	PPEF1	X	0.44365224928271885	0.03511904182696025	0.049079754601226995	0.014388489208633094
EIF1AY	2.3104252926203397e-12	-0.1841865076284438	1.0287281871533855e-09	EIF1AY	EIF1AY	Y	-0.07638485912857763	0.29368712521788076	0.0	0.007246376811594203
amplicon-chrX-LOC107966365	2.458817678966657e-12	0.2239869540253273	1.0737467664225932e-09	mc/ampl_LOC107966365	mc/ampl_LOC107966365	X	1.0598666692085141	0.40458835653070374	0.2392638036809816	0.09352517985611511
LOC112208073	3.102472819501205e-12	-0.3245872492833194	1.3292632600987427e-09	LOC112208073	LOC112208073	Y	-0.022426604786377913	0.5317351635119308	0.006134969325153374	0.014492753623188406
LOC107966345	3.746159976123792e-12	0.5811353726679919	1.5753296432929455e-09	LOC107966345	LOC107966345	X	0.36634282814193175	-0.13094490653495325	0.012269938650306749	0.007246376811594203
RBM41	8.924600417480562e-12	0.509835307749437	3.68472411418452e-09	RBM41	RBM41	X	0.6754168396830438	-0.061733944925548	0.024539877300613498	0.007246376811594203
PHKA2	5.034643577687828e-11	0.1770911701614395	2.041547970752414e-08	PHKA2	PHKA2	X	0.37116447933500907	-0.04895471645264246	0.018404907975460124	0.007246376811594203
LOC112208072	5.7587362870897225e-11	-0.113950078593482	2.2941997124076043e-08	LOC112208072	LOC112208072	Y	-0.024220703460762553	0.2270522393471992	0.0	0.014492753623188406
ZMAT1	8.993249763496411e-11	0.3126982474996762	3.5210123384392503e-08	ZMAT1	ZMAT1	X	0.38164604198717667	0.033054714323943246	0.024539877300613498	0.007194244604316547
LOC107972682	1.0144134631863644e-10	0.1617989880354816	3.904288291870502e-08	LOC107972682	LOC107972682	X	0.4980581114207301	0.00414543772113056	0.012269938650306749	0.0
HSFX3	2.2985713557385968e-10	0.0363084122616591	8.699326391018676e-08	HSFX3		No-significant				
amplicon-chrX-CXHXorf40A/B/HSFX3	2.8026888318025585e-10	0.0429319935343966	1.0433353769274185e-07	mc/ampl_CXHXorf40A/B/HSFX3		No-significant				
DDX3X	3.772151750341926e-10	0.0824842401269958	1.381580999141362e-07	DDX3X		No-significant				
amplicon-chrX-LOC112206982	7.685840793731506e-10	0.0215443567452766	2.770318614985001e-07	mc/ampl_LOC112206982		No-significant				
GSPT2	1.008433886599092e-09	0.5644194398790112	3.578049483889403e-07	GSPT2	GSPT2	X	0.6741715945175287	0.0037517153717226246	0.006134969325153374	0.0
SYP	1.198907449612067e-09	0.045422194416705	4.188429287044741e-07	SYP		No-significant				
HDAC6	1.478792027991649e-09	0.0393955436166493	5.087940813883995e-07	HDAC6		No-significant				
LOC107971295	2.195829507038508e-09	-0.0492153049303177	7.332778889092712e-07	LOC107971295		No-significant				
LOC112209252	2.195829507038508e-09	-0.0492153049303177	7.332778889092712e-07	LOC112209252		No-significant				
BRCC3	3.0386085065265047e-09	0.0456330899101476	1.0000104632783171e-06	BRCC3		No-significant				
DMD	3.607781809964331e-09	0.2795227280592302	1.170364419152429e-06	DMD	DMD	X	0.5986226847501841	0.053515286671715956	0.2147239263803681	0.10071942446043165
RBMX	7.50068865510889e-09	0.2209484814872171	2.3989526476086293e-06	RBMX	RBMX	X	0.041781204696273104	-0.14151042665458918	0.006134969325153374	0.0
amplicon-chrX-FAM47A/B/C	1.0315791724310306e-08	0.3871711552415556	3.253486089939423e-06	mc/ampl_FAM47A/B/C	mc/ampl_FAM47A/B/C	X	0.8382260791445425	0.06621509633206044	0.018404907975460124	0.007246376811594203
amplicon-chrX-MAGEA6/A12	1.122124091850498e-08	0.557180400690994	3.490574503800152e-06	mc/ampl_MAGEA6/A12	mc/ampl_MAGEA6/A12	X	0.3751670080738614	-0.07647181219069689	0.024539877300613498	0.007194244604316547
CBLL2	1.2508511986146002e-08	0.2402519392403883	3.838422840289235e-06	CBLL2	CBLL2	No-significant	0.6542935096009413	-0.0013074187817660036	0.0	0.0
MPC1L	1.2962384116239144e-08	0.5026631424219545	3.924664246820779e-06	MPC1L	MPC1L	X	0.6601519592911276	0.0618932050920092	0.018404907975460124	0.0
LOC101058032	1.351999247633048e-08	0.0432525662161933	4.03963143621727e-06	LOC101058032		No-significant				
LOC743463	1.826760321056439e-08	0.1239199651751286	5.387282255915536e-06	LOC743463	LOC743463	X	0.5596931098433393	0.014191715564671484	0.012269938650306749	0.007194244604316547
HDX	2.5927859001520692e-08	0.5199070224747573	7.548331053929895e-06	HDX	HDX	X	0.6377406322209241	-0.00813373130038841	0.012269938650306749	0.0
MAOA	3.5285406380609694e-08	0.083890520030368	1.014254440621373e-05	MAOA		No-significant				
ATP11C	5.6792998613302666e-08	0.2242249688126933	1.6120692656385964e-05	ATP11C	ATP11C	X	0.022112162472260916	-0.22057022868697487	0.024539877300613498	0.007246376811594203
ZCCHC13	6.744684864769188e-08	0.0297229281480594	1.890843258138009e-05	ZCCHC13		No-significant				
LOC104003926	8.902070078829935e-08	0.1175896386981244	2.4652220408545135e-05	LOC104003926	LOC104003926	X	0.6989987507856493	0.07776604036103558	0.006134969325153374	0.0
amplicon-chrX-LOC473712	1.1166445367982021e-07	0.6310907933701756	3.0550318242907915e-05	mc/ampl_LOC473712	mc/ampl_LOC473712	No-significant	1.3660268658962953	0.08423869768518427	0.0	0.0
LOC112206919	1.8290397932502638e-07	0.1320646082432319	4.9445042410865454e-05	LOC112206919	LOC112206919	X	0.5581727506078121	0.05827093969671185	0.006134969325153374	0.0
HUWE1	2.2669985271599658e-07	0.2393254544041898	6.056353241735117e-05	HUWE1	HUWE1	X	0.20863732967931187	-0.14867154630967558	0.024539877300613498	0.0
LOC112208074	2.409259204186504e-07	-0.1547800400359906	6.361564884728736e-05	LOC112208074	LOC112208074	Y	-0.008430383017100293	0.2173572574770625	0.0	0.007246376811594203
MAP7D2	3.111680820551017e-07	0.2469326611297041	8.121844606100287e-05	MAP7D2	MAP7D2	X	0.19807929482506956	-0.19578473776029767	0.024539877300613498	0.007194244604316547
CXHXorf58	3.290729245034345e-07	0.2837985580762142	8.49157723820908e-05	CXHXorf58	CXHXorf58	X	0.4385359718972207	-0.03272647278884735	0.012269938650306749	0.007246376811594203
LAS1L	4.3411290030681333e-07	0.1158380512644763	0.0001107621993277	LAS1L	LAS1L	X	0.43042301488160134	-0.021334710416462337	0.012269938650306749	0.007246376811594203
PCYT1B	4.831896831290783e-07	0.0945650888243706	0.0001219141258277	PCYT1B		No-significant				
BRWD3	5.928646418347972e-07	0.3754329695941678	0.000147942530624	BRWD3	BRWD3	X	0.18803895104141216	0.010703262389404108	0.012269938650306749	0.007246376811594203
DYNLT3	9.056858090996526e-07	0.0141054551329633	0.0002235468842721	DYNLT3		No-significant				
amplicon-chrX-CT83	9.8409576572953e-07	0.2040914944588652	0.0002402886736364	mc/ampl_CT83	mc/ampl_CT83	X	0.5492839296529196	0.13512929646417998	0.018404907975460124	0.007246376811594203
amplicon-chrX-CT47B1	1.0776936307444922e-06	0.2111976447905247	0.0002603432656058	mc/ampl_CT47B1	mc/ampl_CT47B1	No-significant	-0.02826720647878434	-0.27521165796596425	0.006134969325153374	0.007246376811594203
RIBC1	1.2614982045012228e-06	0.0545740352742211	0.0003015379076611	RIBC1		No-significant				
amplicon-chrX-TCP11X2	1.5835494763454366e-06	0.1625231493049186	0.0003745754323838	mc/ampl_TCP11X2	mc/ampl_TCP11X2	X	0.35179161111796675	0.032958874590333066	0.006134969325153374	0.0
MTM1	1.791917388673792e-06	0.0389966892926812	0.000419493402701	MTM1		No-significant				
amplicon-chrX-LOC107970947	1.870893489365892e-06	0.0915184711681838	0.0004335127485359	mc/ampl_LOC107970947		No-significant				
SPANXN3	1.9073291420205808e-06	0.2293780256041597	0.0004374912137071	SPANXN3	SPANXN3	X	0.5695470155429224	0.09818153877441617	0.012269938650306749	0.007194244604316547
ZFY	2.421752767144211e-06	-0.0104336226455382	0.0005499316183631	ZFY		No-significant				
OCRL	2.723004607335379e-06	0.0215006271152266	0.0006122177091422	OCRL		No-significant				
DDX53	3.056419316218732e-06	0.513334212933907	0.000680442841497	DDX53	DDX53	X	0.43249676589413744	0.1210496356268432	0.012269938650306749	0.0
MAGEA10	3.409095334530338e-06	0.6527815451323288	0.0007515896782185	MAGEA10	MAGEA10	X	0.5195934284994865	-0.031067008343230014	0.006134969325153374	0.0
IL1RAPL2	3.737906435345656e-06	0.3928578043655175	0.0008161574935945	IL1RAPL2	IL1RAPL2	X	0.26811941271713635	0.03947373792071775	0.05521472392638037	0.028985507246376812
FTSJ1	8.696597109984098e-06	0.1647110094763758	0.0018807840683192	FTSJ1	FTSJ1	X	0.16523694175865836	-0.014797052299903092	0.006134969325153374	0.0
TRMT2B	9.816606720038888e-06	0.076851991641701	0.0021029764660249	TRMT2B		No-significant				
ENOX2	1.1657375020560335e-05	0.201623533763664	0.0024739782426811	ENOX2	ENOX2	X	0.09585676929548721	-0.20544904320754823	0.012269938650306749	0.0
UBE2A	1.2963723178033746e-05	0.1504743963107878	0.0027257428326554	UBE2A	UBE2A	No-significant	0.19796412595060842	-0.04098703930348737	0.0	0.0
PTCHD1	2.0658830814682077e-05	0.1322294986963854	0.0042880708129024	PTCHD1	PTCHD1	X	0.4583099909099155	0.11875309614616479	0.012269938650306749	0.007246376811594203
LOC107971193	2.077187728638661e-05	0.0958995601809414	0.0042880708129024	LOC107971193		No-significant				
SLC25A14	2.0975639291222317e-05	0.1925876713715828	0.0042911244777033	SLC25A14	SLC25A14	No-significant	0.1687543773770003	-0.00653207442826886	0.0	0.0
SSR4	2.184941490383342e-05	0.0778110688790494	0.0044254643648636	SSR4		No-significant				
TAF7L	2.2022083548951462e-05	0.0256077792498276	0.0044254643648636	TAF7L		No-significant				
CETN2	2.786344566211554e-05	0.1782297651252201	0.0055204122725152	CETN2	CETN2	No-significant	0.25855596970688915	-0.05888762798607933	0.0	0.0
BCLAF3	2.824470779667555e-05	0.1469708329025718	0.0055204122725152	BCLAF3	BCLAF3	X	0.2110235797699219	-0.06165620295296141	0.012269938650306749	0.0
PHF8	2.843258924787795e-05	0.0916093580712975	0.0055204122725152	PHF8		No-significant				
RLIM	2.844320221438617e-05	0.0475839458698676	0.0055204122725152	RLIM		No-significant				
IGBP1	3.1695743627249656e-05	0.275708958978109	0.0060995503922676	IGBP1	IGBP1	X	0.17943938939210902	-0.042309990030617285	0.012269938650306749	0.0
GEMIN8	3.581896683490425e-05	0.2242013940874591	0.0068351016713193	GEMIN8	GEMIN8	X	0.34334343788067706	-0.045907711093093176	0.006134969325153374	0.0
PHF6	4.478877486386019e-05	0.4896326973001556	0.0084755291634044	PHF6	PHF6	X	0.23455850593940122	-0.08736664118115908	0.012269938650306749	0.0
TEX11	4.869425882883732e-05	0.3403574666493265	0.0091384233841755	TEX11	TEX11	X	0.19073348138019242	-0.23088414583508313	0.03680981595092025	0.014492753623188406
ATRX	4.9220309220487296e-05	0.0225428065978886	0.0091614326375313	ATRX		No-significant				
LRCH2	5.815015154234336e-05	0.1032754681778243	0.0107355580587279	LRCH2		No-significant				
PGK1	6.065936867728836e-05	0.0613403438995989	0.0111084914832569	PGK1		No-significant				
NHS	6.494444767170406e-05	0.0541371521301537	0.0117980681418324	NHS		No-significant				
LOC112204060	6.688038952027004e-05	-0.0061965012499018	0.0120533324224308	LOC112204060		No-significant				
PIH1D3	6.90594190038835e-05	0.0835592591106534	0.0123480416278754	PIH1D3		No-significant				
SLC35A2	8.214903286786337e-05	0.5216202436780244	0.0145737518622143	SLC35A2		No-significant				
OTUD6A	8.772043364284534e-05	0.4884661789745139	0.015441516334587	OTUD6A		No-significant				
amplicon-chrX-LOC112206890	9.00277307929857e-05	0.0007775927554318	0.0157257670065163	mc/ampl_LOC112206890		No-significant				
CSTF2	9.77455362543308e-05	0.1034959584934707	0.0169435544829262	CSTF2		No-significant				
LOC735649	0.0001064661008937		0.0183153955991996	LOC735649		No-significant				
LOC741617	0.0001094339934144	0.0498075809919902	0.0186844144545593	LOC741617		No-significant				
PAGE3	0.0001131741200278	0.0008968734588305	0.0191787904298011	PAGE3		No-significant				
FCHO1	0.0001144333042025	0.0944743844620746	0.0192414132171262	FCHO1		No-significant				
LOC454826	0.0001152383388025	-0.0395667240532109	0.0192414132171262	LOC454826		No-significant				
USP9X	0.0001205225284745	0.0840347053704747	0.0199768290262846	USP9X		No-significant				
TSPAN6	0.0001354476630476	0.0336123903016833	0.0222880111049643	TSPAN6		No-significant				
KDM6A	0.0001538839691522	0.1154884924310057	0.025139547996476	KDM6A		No-significant				
CPXCR1	0.0001605289318249	0.1913564723329988	0.026037792742012	CPXCR1		No-significant				
EIF1AX	0.0001728198148173	0.0564267806944427	0.0278325698927038	EIF1AX		No-significant				
LOC104001214	0.000182391189322	0.2541506366198947	0.0291671769515885	LOC104001214		No-significant				
PRKY	0.000197681581492	-0.0621246869949299	0.0313912821854678	PRKY		No-significant				
TEX28	0.000217141589586	0.028069286842702	0.034242022335553	TEX28		No-significant				
TBL1Y	0.0002221740621213	-0.0147808562768257	0.0347939903631174	TBL1Y		No-significant				
WNK3	0.0002255520837006	0.1447579298998331	0.0350624918038625	WNK3		No-significant				
GUCY2F	0.0002269766732062	0.0153125497580564	0.0350624918038625	GUCY2F		No-significant				
FAM104B	0.0002696833903355	0.192333293982605	0.0413781785658082	FAM104B		No-significant				
LOC112204126	0.000305652599484	-0.0358732052371065	0.0465822767052628	LOC112204126		No-significant				
IL13RA2	0.0003080281225631	0.0477842210460034	0.0466313507144225	IL13RA2		No-significant				
LOC465512	0.0003111674304618	0.090223059185711	0.0467946358339571	LOC465512		No-significant				
CCDC160	0.0003261629067347	0.0243100980990125	0.048727021619289	CCDC160		No-significant				
SYAP1	0.0003291643492932	0.0557867184261164	0.0488540133578467	SYAP1		No-significant				
LOC112206842	0.0004019783052624	0.3443507647171446	0.0592735282850702	LOC112206842		No-significant				
LOC112204045	0.0004202856221889	-0.0109717164079752	0.0611681094238068	LOC112204045		No-significant				
TGIF2LX	0.000422187235211	0.1984044934837286	0.0611681094238068	TGIF2LX		No-significant				
CA5B	0.0004229079258207	0.0775656534145883	0.0611681094238068	CA5B		No-significant				
amplicon-chrX-MAEGC2/3	0.0004553774552474	0.1856938242284994	0.0654475395807597	mc/ampl_MAEGC2/3		No-significant				
FAM122C	0.0004627585657636	0.1088879813349345	0.0660900723984927	FAM122C		No-significant				
ARL4A	0.0004774604586647	-0.1644923041445105	0.0677635755960003	ARL4A		No-significant				
CEBPZOS	0.0004814827272399	-0.1276167289165174	0.0679099985724472	CEBPZOS		No-significant				
CNTNAP2	0.0004986912396275	0.0706241318182068	0.0699029670954452	CNTNAP2		No-significant				
DYNC1LI1	0.0005458092593266	0.1289875152525828	0.0760382617226411	DYNC1LI1		No-significant				
LOC112204196	0.000594066923702	-0.2779436168149001	0.0821883580189103	LOC112204196		No-significant				
THOC2	0.0005971938996441	0.3219700546222006	0.0821883580189103	THOC2		No-significant				
NEK9	0.000616040252934	-0.0211555072900257	0.0842713377326824	NEK9		No-significant				
ERBB4	0.0006616199791711	0.0441191305970872	0.0896540363571398	ERBB4		No-significant				
TTC29	0.0006632851025189	-0.1137771821052497	0.0896540363571398	TTC29		No-significant				
LOC100609683	0.0006975340828286	0.0055254711825935	0.0933473602892155	LOC100609683		No-significant				
amplicon-chrX-MAGEB6	0.0006988948145073	0.0332392578004562	0.0933473602892155	mc/ampl_MAGEB6		No-significant				
TRAPPC2	0.0007029416333211	0.2235057431474722	0.0933473602892155	TRAPPC2		No-significant				
EMD	0.0007356038146738	0.0005414399494772	0.0970663348103168	EMD		No-significant				
EDA	0.0007394960332122	0.1250180530664756	0.0970663348103168	EDA		No-significant				
LOC107970190	0.0007950932347144	-0.1932016153588795	0.1037642366315821	LOC107970190		No-significant				
GLOD5	0.0008483734678822	0.0048407994707314	0.1100849411924059	GLOD5		No-significant				
FAM46D	0.0008789604104164	0.0645695967234154	0.113405869316681	FAM46D		No-significant				
LOC112205601	0.0009254494599557	0.0097282148053618	0.1182734475876231	LOC112205601		No-significant				
AFF2	0.0009271038255503	0.0004248426177856	0.1182734475876231	AFF2		No-significant				
ARHGEF9	0.000955390542299	0.1134029248334851	0.1212011644386948	ARHGEF9		No-significant				
LOC735423	0.0009704080473835	0.0465131201618282	0.122422366333253	LOC735423		No-significant				
NEXMIF	0.0010619212581494	-0.0303504941162602	0.133227115635684	NEXMIF		No-significant				
LOC107971176	0.0010711862945462	0.005428461148708	0.1336510899810785	LOC107971176		No-significant				
RDX	0.0011276424702399	0.0586195272172938	0.139926258001146	RDX		No-significant				
POLE3	0.0011868924422339	0.0224075837379521	0.1464780085774344	POLE3		No-significant				
LOC107975039	0.0012180929806179	0.2450505849144562	0.1495159751560732	LOC107975039		No-significant				
RAPSN	0.0012441982977316	0.0165490941323941	0.1518992201338246	RAPSN		No-significant				
SAP18	0.0013008765982681	-0.0745178833487945	0.1579695496977215	SAP18		No-significant				
LOC104003936	0.0014263340480394	0.2738742767037523	0.1722829444834072	LOC104003936		No-significant				
NXT2	0.0014355863675572	0.0620716213700669	0.1724830435687253	NXT2		No-significant				
TAF12	0.0014592039975827	-0.1228538985570171	0.1743979177742528	TAF12		No-significant				
MPND	0.0014879551528926	0.0077057094850426	0.1769030660308201	MPND		No-significant				
LOC112208986	0.0015175635831505	-0.0412055658481623	0.1794835096155377	LOC112208986		No-significant				
LOC107970990	0.0015306899350059	0.2585427776763965	0.1800979639591446	LOC107970990		No-significant				
PHKA1	0.0015845881450948	0.0400168846153568	0.1854784927773936	PHKA1		No-significant				
RUFY3	0.0016060128073486	0.0736915143548007	0.1870222504065299	RUFY3		No-significant				
AQR	0.0017910393780213	0.1790625074412848	0.2075047050821882	AQR		No-significant				
LOC107975919	0.0018278310775605	-1.125243870765562e-05	0.210692325427643	LOC107975919		No-significant				
LOC112209443	0.0018770551838497	0.1047002207476694	0.2152735813881851	LOC112209443		No-significant				
LOC104003379	0.0019051244380594		0.2173062774817434	LOC104003379		No-significant				
MPP7	0.0019139182445106	0.0029461174246254	0.2173062774817434	MPP7		No-significant				
SAP130	0.0019470720614944	0.038793941125585	0.2199707083204795	SAP130		No-significant				
TTTY14	0.0020297930539117	-0.0196374102323677	0.2281808943971709	TTTY14		No-significant				
LOC104005604	0.0020495982070316	-0.0533376108782253	0.2292722959865787	LOC104005604		No-significant				
LGALS8	0.0020649079494353	0.0230558842384692	0.2298525966459691	LGALS8		No-significant				
PARVB	0.0021198045676252	0.0356246244496818	0.2348123030323604	PARVB		No-significant				
SPATA5	0.0021488762975938	-0.1900943708482171	0.2368771017755414	SPATA5		No-significant				
LOC462500	0.0021679834572164	-0.2521519142660425	0.2378288325916442	LOC462500		No-significant				
TMEM182	0.0021957189002711	0.0038472444605182	0.2386468656329827	TMEM182		No-significant				
